movieId,genreId
1927,19
1928,9
1928,20
1929,9
1929,16
1931,3
1931,9
1932,9
1932,14
1933,9
1934,6
1934,16
1936,9
1936,19
1937,6
1937,9
1937,14
1938,9
1939,9
1939,19
1940,9
1941,9
1942,9
1944,9
1944,16
1944,19
1945,7
1945,9
1946,9
1946,16
1947,9
1947,14
1947,16
1948,3
1948,6
1948,16
1949,9
1950,9
1950,15
1951,9
1951,14
1952,9
1953,2
1953,7
1953,18
1954,9
1955,9
1956,9
1957,9
1958,6
1958,9
1959,9
1959,16
1960,9
1961,9
1962,9
1963,6
1963,7
1964,9
1964,15
1965,6
1965,17
1966,6
1967,3
1967,10
1967,14
1968,6
1968,9
1969,12
1970,12
1970,18
1971,12
1971,18
1972,12
1973,12
1974,12
1974,15
1974,18
1975,12
1976,12
1977,12
1978,12
1979,12
1980,12
1981,12
1982,12
1983,12
1984,12
1985,12
1986,12
1987,12
1990,12
1991,12
1991,18
1992,12
1992,18
1993,6
1993,12
1993,18
1994,12
1994,18
1995,12
1995,18
1996,12
1996,18
1997,12
1997,15
1998,12
1999,12
2000,2
2000,6
2000,7
2000,9
2001,2
2001,6
2001,7
2001,9
2002,2
2002,6
2002,7
2002,9
2003,6
2003,12
2004,6
2004,12
2005,2
2005,3
2005,5
2005,6
2005,10
2006,2
2006,6
2006,16
2007,6
2008,7
2008,9
2008,11
2009,9
2009,15
2009,17
2009,18
2010,9
2010,17
2011,3
2011,6
2011,17
2012,3
2012,6
2012,17
2012,20
2013,2
2013,3
2013,9
2014,5
2014,6
2014,10
2015,5
2015,6
2015,10
2016,5
2016,6
2016,20
2017,5
2017,10
2017,14
2018,4
2018,5
2018,9
2019,2
2019,3
2019,9
2020,9
2020,16
2021,3
2021,17
2022,9
2023,7
2023,9
2023,15
2023,18
2024,9
2024,15
2025,9
2025,16
2026,12
2026,18
2027,6
2027,7
2028,2
2028,9
2028,19
2032,5
2032,6
2033,3
2033,4
2033,5
2033,10
2034,5
2034,17
2035,5
2035,6
2036,5
2036,6
2037,3
2037,5
2037,6
2038,5
2038,6
2038,17
2040,5
2040,6
2041,2
2041,3
2041,5
2041,6
2042,5
2042,6
2043,3
2043,5
2043,10
2044,6
2044,10
2046,3
2046,5
2046,17
2048,2
2048,4
2048,5
2048,7
2050,3
2050,5
2050,6
2051,3
2051,5
2051,6
2052,5
2052,6
2052,10
2052,12
2053,5
2053,6
2053,17
2054,3
2054,5
2054,6
2054,10
2054,17
2055,2
2055,6
2055,20
2056,3
2056,5
2057,3
2057,5
2058,2
2058,7
2058,9
2058,15
2058,18
2059,5
2059,6
2059,16
2060,6
2064,8
2065,6
2065,9
2065,10
2065,16
2066,11
2067,9
2067,16
2067,19
2068,9
2068,10
2068,15
2069,9
2070,9
2070,16
2070,20
2071,9
2072,6
2073,6
2074,7
2074,9
2074,16
2075,9
2075,19
2076,9
2076,15
2076,18
2077,3
2077,5
2078,4
2078,5
2078,6
2078,14
2080,4
2080,5
2080,6
2080,16
2081,4
2081,5
2081,6
2081,14
2081,16
2082,5
2082,6
2083,5
2083,6
2083,14
2084,5
2084,14
2085,3
2085,4
2085,5
2087,4
2087,5
2087,10
2087,14
2088,3
2088,6
2088,14
2089,3
2089,4
2089,5
2090,3
2090,4
2090,5
2090,7
2090,9
2091,5
2091,17
2092,3
2092,4
2092,5
2092,10
2092,14
2092,16
2093,3
2093,5
2093,10
2094,2
2094,3
2094,17
2095,5
2095,6
2096,4
2096,5
2096,14
2097,5
2097,9
2097,10
2097,15
2097,18
2098,5
2098,6
2099,3
2099,4
2099,5
2099,14
2100,6
2100,10
2100,16
2102,4
2102,5
2102,6
2102,14
2103,3
2103,5
2103,10
2103,20
2104,9
2105,2
2105,3
2105,17
2106,9
2106,19
2107,12
2107,18
2108,6
2108,16
2109,6
2110,6
2110,7
2110,18
2111,6
2112,7
2112,9
2114,9
2115,2
2115,3
2115,10
2116,3
2116,4
2116,5
2116,10
2117,9
2117,17
2118,18
2119,12
2120,9
2120,12
2121,12
2121,18
2122,12
2122,18
2123,4
2123,5
2123,6
2123,9
2123,10
2124,5
2124,6
2124,10
2125,6
2125,9
2125,16
2126,2
2126,7
2126,15
2126,18
2130,7
2130,9
2130,16
2131,9
2132,9
2133,3
2133,6
2134,6
2134,10
2134,17
2135,3
2135,5
2135,14
2136,6
2136,17
2137,4
2137,5
2138,3
2138,4
2138,5
2138,9
2138,10
2139,3
2139,4
2139,5
2139,9
2140,3
2140,10
2141,3
2141,4
2141,5
2141,6
2142,3
2142,4
2142,5
2142,14
2142,20
2143,3
2143,10
2143,16
2144,6
2144,16
2145,6
2145,9
2145,16
2146,9
2146,16
2147,3
2147,9
2147,10
2148,6
2148,10
2148,12
2149,6
2149,10
2149,12
2150,3
2150,6
2151,6
2152,5
2152,6
2153,2
2153,3
2154,9
2154,16
2155,6
2155,9
2156,6
2156,9
2156,16
2159,7
2159,12
2159,18
2160,9
2160,12
2160,18
2161,3
2161,5
2161,10
2162,3
2162,5
2162,10
2163,6
2163,12
2164,2
2164,6
2164,9
2164,12
2165,6
2165,9
2166,7
2166,9
2166,16
2166,18
2167,2
2167,12
2167,18
2169,6
2170,2
2170,6
2171,6
2171,9
2171,16
2172,6
2172,9
2174,6
2174,10
2175,9
2175,16
2176,7
2176,9
2176,18
2177,6
2177,18
2178,18
2179,18
2180,18
2181,9
2181,15
2181,16
2181,18
2182,9
2182,11
2182,18
2183,3
2183,9
2183,15
2183,18
2184,6
2184,15
2185,18
2186,7
2186,9
2186,11
2186,18
2187,15
2187,16
2187,18
2188,9
2190,9
2193,2
2193,3
2193,10
2194,2
2194,7
2194,9
2195,6
2196,2
2201,9
2202,9
2202,19
2203,7
2203,9
2203,18
2204,15
2204,18
2205,6
2205,16
2206,11
2206,15
2206,18
2207,9
2208,9
2208,15
2208,18
2210,18
2211,18
2212,9
2212,18
2226,9
2227,7
2227,9
2227,18
2231,9
2232,12
2232,15
2232,17
2232,18
2236,9
2239,6
2239,9
2240,9
2241,6
2243,6
2243,9
2243,16
2244,6
2244,16
2245,6
2245,9
2245,16
2247,6
2248,6
2248,9
2248,16
2249,6
2252,6
2252,9
2253,6
2253,10
2255,6
2256,12
2256,17
2257,6
2257,16
2259,6
2259,16
2260,7
2260,9
2261,6
2262,6
2262,9
2262,16
2263,9
2263,10
2263,18
2264,6
2264,7
2265,3
2265,6
2266,6
2266,16
2267,15
2267,18
2268,7
2268,9
2268,18
2269,9
2269,16
2271,9
2272,9
2273,2
2273,6
2273,7
2273,18
2275,2
2275,3
2275,17
2278,2
2278,7
2278,18
2279,12
2279,18
2280,7
2281,2
2281,7
2281,9
2282,6
2282,9
2283,9
2286,6
2287,12
2287,17
2287,18
2288,2
2288,12
2288,17
2288,18
2289,6
2289,7
2289,9
2290,6
2290,9
2291,9
2291,10
2291,16
2292,6
2292,16
2294,3
2294,4
2294,5
2294,6
2294,10
2295,6
2296,6
2297,3
2297,9
2297,10
2297,16
2298,18
2300,6
2301,6
2301,14
2302,6
2303,9
2303,14
2304,9
2306,6
2307,2
2307,7
2310,9
2311,17
2312,9
2313,9
2314,9
2315,6
2315,12
2315,18
2316,9
2316,10
2316,15
2316,16
2318,6
2318,9
2320,9
2320,18
2321,6
2321,9
2321,10
2322,2
2322,17
2322,19
2323,8
2324,6
2324,9
2324,16
2324,19
2325,6
2327,10
2327,12
2327,18
2328,12
2328,20
2329,7
2329,9
2330,6
2330,8
2331,6
2331,9
2331,16
2332,7
2332,9
2333,9
2334,2
2334,18
2335,6
2336,9
2337,9
2338,12
2338,15
2338,18
2339,6
2339,16
2340,16
2342,6
2342,9
2344,2
2344,3
2344,9
2344,18
2346,15
2346,17
2346,18
2347,9
2348,9
2349,6
2349,18
2350,6
2351,9
2352,6
2352,9
2353,2
2353,18
2354,4
2354,5
2354,6
2355,3
2355,4
2355,5
2355,6
2356,6
2357,9
2358,9
2358,19
2359,6
2360,9
2361,6
2362,9
2363,9
2363,12
2363,17
2364,2
2364,12
2364,17
2364,18
2365,2
2365,17
2366,2
2366,3
2366,10
2366,12
2367,3
2367,10
2367,16
2367,17
2367,18
2368,3
2368,17
2369,6
2369,9
2369,16
2370,2
2370,3
2370,9
2371,6
2371,7
2371,15
2372,6
2373,2
2373,3
2373,10
2374,6
2374,9
2375,6
2376,2
2376,3
2376,18
2377,12
2377,17
2378,6
2378,7
2379,6
2379,7
2380,6
2380,7
2381,6
2381,7
2382,6
2382,7
2383,6
2383,7
2384,3
2384,5
2384,9
2385,6
2385,16
2387,6
2387,7
2388,9
2388,16
2389,7
2389,12
2389,18
2390,6
2391,7
2391,9
2391,18
2392,5
2392,6
2392,9
2393,2
2393,9
2393,16
2393,17
2394,4
2394,14
2395,6
2395,9
2396,6
2396,9
2396,16
2398,6
2398,9
2399,3
2399,5
2399,10
2400,5
2400,9
2400,10
2401,20
2402,2
2402,3
2402,18
2403,2
2403,3
2403,9
2403,18
2404,2
2404,3
2404,18
2404,19
2405,2
2405,3
2405,6
2405,16
2406,2
2406,3
2406,6
2406,16
2407,6
2407,17
2408,6
2408,17
2409,2
2409,9
2410,2
2410,9
2411,2
2411,9
2412,2
2412,9
2413,6
2413,7
2413,15
2413,18
2414,2
2414,3
2414,5
2414,10
2414,15
2414,18
2415,9
2415,16
2416,6
2417,6
2417,9
2418,6
2419,9
2419,18
2420,9
2421,2
2421,3
2421,9
2422,2
2422,3
2422,5
2422,9
2423,6
2424,6
2424,16
2425,7
2427,2
2427,9
2427,19
2428,12
2428,17
2429,2
2429,3
2429,9
2429,10
2429,18
2430,3
2430,5
2430,9
2431,6
2431,9
2432,9
2433,9
2435,9
2436,6
2436,9
2436,19
2439,9
2442,9
2443,9
2443,16
2445,9
2446,12
2446,18
2447,6
2447,9
2448,12
2448,17
2450,3
2450,6
2450,17
2451,12
2453,9
2453,10
2454,12
2454,15
2454,17
2455,9
2455,12
2455,17
2455,18
2456,12
2456,17
2457,2
2457,6
2458,6
2458,7
2459,12
2460,12
2462,12
2463,6
2465,12
2467,7
2467,9
2467,15
2467,18
2468,2
2468,6
2468,16
2468,18
2469,6
2469,9
2470,3
2470,6
2471,2
2471,3
2471,6
2472,6
2473,6
2474,9
2475,2
2475,15
2475,18
2476,2
2476,19
2477,3
2478,6
2478,20
2481,9
2481,16
2482,6
2482,16
2483,3
2483,6
2483,18
2485,6
2485,16
2488,9
2488,12
2488,18
2490,2
2490,18
2491,6
2491,16
2492,6
2492,16
2493,9
2494,8
2495,4
2495,17
2496,6
2496,16
2497,16
2498,6
2498,17
2500,6
2501,9
2502,6
2502,7
2503,9
2504,6
2504,9
2505,9
2505,15
2505,18
2506,6
2506,9
2506,16
2511,7
2511,11
2512,9
2513,12
2514,6
2514,12
2515,12
2516,12
2517,12
2518,6
2520,9
2521,2
2521,9
2521,18
2522,9
2523,9
2523,18
2524,2
2524,3
2524,9
2524,18
2525,2
2525,12
2525,17
2526,17
2527,2
2527,17
2527,18
2527,20
2528,2
2528,3
2528,17
2529,2
2529,9
2529,17
2530,2
2530,17
2531,2
2531,17
2532,2
2532,17
2533,2
2533,17
2534,2
2535,2
2535,9
2535,18
2537,3
2538,8
2539,6
2540,2
2540,7
2540,9
2540,18
2541,9
2542,6
2542,7
2542,18
2544,9
2544,16
2546,9
2548,12
2549,2
2549,17
2550,12
2550,18
2551,9
2551,12
2551,18
2552,6
2553,12
2553,17
2553,18
2554,12
2554,17
2554,18
2555,6
2557,9
2557,18
2558,6
2558,16
2559,4
2559,5
2560,12
2560,18
2561,7
2561,18
2563,9
2565,9
2565,14
2565,16
2566,4
2566,5
2567,6
2568,2
2568,7
2570,9
2570,16
2571,2
2571,17
2571,18
2572,6
2572,16
2573,9
2573,14
2574,6
2575,9
2577,6
2577,9
2579,7
2579,15
2579,18
2580,6
2580,7
2581,6
2581,16
2582,2
2582,6
2583,6
2583,9
2585,9
2585,16
2586,6
2586,7
2586,18
2587,6
2587,7
2587,9
2589,6
2589,9
2589,16
2590,9
2593,6
2594,9
2594,16
2594,17
2594,18
2596,6
2596,9
2597,6
2597,16
2598,6
2599,6
2600,2
2600,17
2600,18
2605,7
2605,18
2606,6
2606,12
2607,9
2607,16
2609,9
2611,9
2612,9
2612,11
2613,6
2613,12
2613,17
2614,2
2614,12
2614,17
2615,3
2615,17
2616,2
2616,7
2617,2
2617,3
2617,6
2617,10
2617,12
2617,18
2618,6
2620,9
2620,16
2622,6
2622,10
2623,6
2624,9
2624,10
2625,2
2625,3
2625,7
2625,17
2625,18
2628,2
2628,3
2628,17
2629,6
2629,16
2630,9
2632,3
2632,9
2632,15
2633,12
2633,16
2634,12
2639,9
2640,2
2640,3
2640,17
2641,2
2641,17
2642,2
2642,3
2642,17
2643,2
2643,3
2643,17
2644,12
2648,9
2648,12
2648,17
2651,12
2652,12
2654,9
2654,10
2654,12
2655,12
2656,12
2656,17
2657,6
2657,12
2657,14
2657,17
2659,6
2659,8
2660,12
2660,17
2661,17
2662,2
2662,9
2662,17
2664,12
2664,17
2664,18
2665,17
2668,12
2668,17
2669,19
2670,19
2671,6
2671,16
2672,9
2672,17
2672,18
2674,9
2674,10
2676,9
2676,18
2677,8
2677,14
2681,6
2681,16
2681,17
2682,9
2683,2
2683,3
2683,6
2686,9
2686,15
2687,3
2687,4
2687,5
2687,9
2688,7
2688,9
2688,15
2688,18
2690,6
2690,16
2691,9
2692,2
2692,7
2693,8
2694,6
2695,9
2696,6
2697,6
2697,9
2697,16
2698,17
2699,6
2699,12
2700,4
2700,6
2700,14
2701,2
2701,6
2701,17
2701,20
2702,9
2706,6
2706,16
2707,18
2708,16
2709,5
2709,6
2710,9
2710,12
2710,18
2712,9
2712,15
2712,18
2713,12
2713,18
2716,2
2716,6
2716,17
2717,6
2717,10
2717,17
2718,6
2719,12
2719,18
2720,2
2720,3
2720,5
2720,6
2722,2
2722,12
2722,17
2722,18
2723,2
2723,6
2723,10
2724,6
2724,16
2725,9
2726,7
2726,11
2727,7
2727,11
2728,2
2728,9
2728,16
2728,19
2729,9
2729,16
2730,9
2730,16
2730,19
2731,7
2731,9
2732,9
2732,16
2733,3
2733,6
2733,16
2734,3
2734,9
2734,18
2735,2
2735,3
2735,6
2735,10
2735,15
2736,6
2737,2
2737,9
2737,18
2738,6
2738,9
2739,9
2740,12
2740,17
2741,2
2741,7
2741,18
2742,6
2742,9
2743,9
2744,9
2745,9
2746,6
2746,12
2746,14
2747,6
2747,12
2748,2
2748,3
2748,6
2749,9
2749,15
2750,6
2750,9
2751,6
2751,9
2752,6
2752,15
2754,12
2757,9
2759,6
2761,3
2761,4
2761,5
2761,9
2761,17
2762,9
2762,12
2762,15
2763,2
2763,15
2764,7
2764,9
2764,16
2764,18
2765,6
2765,9
2766,6
2766,9
2769,7
2769,9
2770,6
2771,9
2772,6
2774,6
2774,16
2775,9
2779,6
2782,12
2784,12
2786,6
2787,12
2788,6
2789,12
2790,12
2790,18
2791,6
2792,6
2793,6
2793,12
2793,16
2793,18
2794,3
2794,6
2794,16
2795,6
2796,6
2797,6
2797,9
2797,10
2797,16
2798,5
2798,6
2799,6
2800,3
2800,4
2800,5
2800,9
2800,10
2801,9
2801,16
2802,2
2802,9
2802,16
2802,18
2803,7
2803,9
2803,15
2803,16
2803,18
2804,5
2804,6
2805,6
2805,16
2806,6
2806,18
2807,2
2807,17
2808,2
2808,17
2810,4
2810,12
2810,15
2810,18
2812,2
2812,18
2813,8
2815,2
2815,19
2816,2
2816,19
2817,2
2818,2
2818,19
2819,9
2819,15
2819,16
2819,18
2820,9
2822,3
2822,16
2824,8
2824,9
2826,2
2826,3
2826,10
2827,12
2827,17
2827,18
2828,5
2828,6
2829,6
2835,2
2835,3
2835,6
2835,18
2836,6
2837,6
2837,16
2839,9
2840,9
2840,18
2841,12
2841,15
2841,18
2843,6
2843,16
2844,9
2844,15
2846,3
2846,5
2846,6
2846,9
2847,3
2847,9
2847,16
2848,9
2851,3
2851,17
2851,18
2852,9
2856,18
2857,3
2857,4
2857,6
2857,10
2857,14
2858,9
2858,16
2859,8
2859,14
2860,6
2861,6
2861,9
2862,9
2863,3
2863,6
2863,14
2865,6
2866,9
2867,6
2867,12
2867,18
2868,12
2870,6
2871,3
2871,9
2871,18
2872,3
2872,10
2874,6
2874,14
2874,16
2875,9
2875,15
2875,16
2876,4
2876,5
2876,10
2877,14
2878,12
2879,2
2879,3
2879,6
2880,2
2880,3
2880,6
2881,2
2881,7
2881,9
2881,18
2882,9
2883,6
2883,9
2884,6
2884,16
2885,9
2885,16
2886,5
2886,6
2887,2
2887,6
2888,6
2888,16
2889,6
2889,9
2890,2
2890,3
2890,6
2890,9
2890,19
2891,6
2892,2
2892,9
2893,2
2893,3
2893,9
2894,9
2894,16
2896,20
2897,6
2897,19
2898,12
2898,15
2899,3
2899,4
2899,5
2900,12
2900,17
2901,12
2901,17
2902,12
2902,15
2902,18
2903,12
2903,18
2905,2
2905,3
2905,9
2906,9
2906,16
2907,6
2908,9
2912,7
2912,9
2912,18
2915,6
2916,2
2916,3
2916,17
2916,18
2917,7
2917,18
2918,6
2919,9
2919,16
2919,19
2921,20
2922,7
2922,9
2922,20
2924,2
2924,6
2925,9
2926,6
2926,9
2927,9
2927,16
2928,9
2929,9
2929,16
2930,8
2931,6
2931,7
2931,9
2931,10
2932,9
2935,6
2935,16
2936,3
2936,6
2936,16
2937,6
2939,9
2939,18
2940,9
2940,11
2940,15
2940,16
2941,14
2941,16
2941,19
2942,9
2942,16
2943,9
2943,16
2944,2
2944,9
2944,19
2946,6
2946,14
2947,2
2947,3
2947,18
2948,2
2948,3
2948,18
2949,2
2949,3
2949,18
2950,3
2950,9
2950,16
2951,2
2951,20
2952,7
2952,9
2952,18
2953,5
2953,6
2956,2
2956,7
2956,18
2959,2
2959,7
2959,9
2959,18
2961,6
2961,9
2962,6
2962,16
2964,9
2965,2
2966,3
2966,9
2967,9
2967,18
2968,3
2968,6
2968,10
2968,17
2969,9
2969,16
2970,3
2970,9
2971,9
2971,10
2971,14
2972,9
2972,19
2973,6
2973,7
2973,9
2974,12
2974,18
2975,6
2975,9
2976,9
2977,6
2977,9
2978,6
2978,16
2979,9
2982,12
2982,18
2983,18
2984,8
2985,2
2985,7
2985,9
2985,17
2985,18
2986,2
2986,7
2986,17
2986,18
2987,3
2987,4
2987,5
2987,6
2987,7
2987,10
2987,15
2988,9
2989,2
2989,3
2989,18
2990,2
2990,3
2990,18
2991,2
2991,3
2991,18
2992,12
2992,18
2993,2
2993,3
2993,18
2995,12
2995,18
2996,9
2997,6
2997,9
2997,10
3000,2
3000,3
3000,4
3000,9
3000,10
3002,8
3003,6
3003,9
3003,16
3003,19
3004,6
3004,16
3005,18
3006,9
3006,18
3007,8
3008,9
3008,17
3010,9
3011,9
3013,6
3013,12
3014,6
3015,18
3016,12
3017,12
3018,6
3018,12
3018,17
3019,7
3019,9
3020,2
3020,9
3021,12
3022,6
3022,19
3024,12
3024,17
3028,6
3029,2
3029,9
3030,2
3030,3
3031,6
3032,2
3032,9
3032,17
3032,18
3033,6
3033,17
3034,3
3034,4
3034,5
3034,6
3034,14
3035,6
3035,9
3035,19
3036,3
3036,9
3037,20
3038,9
3039,6
3040,6
3041,6
3042,6
3043,6
3044,15
3044,16
3044,18
3045,6
3045,9
3046,6
3046,16
3048,6
3051,6
3051,9
3052,3
3052,6
3052,10
3053,9
3053,19
3054,3
3054,4
3054,5
3054,10
3054,17
3055,18
3056,7
3056,9
3056,18
3057,6
3060,6
3060,9
3060,14
3061,6
3061,14
3062,2
3062,9
3062,19
3063,9
3063,18
3064,9
3064,18
3066,2
3066,9
3066,19
3067,6
3067,9
3068,9
3068,15
3070,3
3070,6
3070,17
3071,6
3071,9
3072,6
3072,16
3073,9
3073,16
3074,20
3075,9
3075,12
3076,6
3077,8
3078,9
3079,6
3079,9
3079,16
3081,10
3081,12
3081,15
3081,16
3082,2
3082,3
3082,18
3083,9
3086,5
3086,6
3086,10
3086,14
3087,6
3087,10
3087,16
3088,6
3088,10
3089,9
3090,9
3091,9
3091,19
3093,9
3093,20
3094,9
3094,16
3095,9
3096,6
3097,6
3097,9
3097,16
3098,9
3099,6
3099,9
3099,16
3100,9
3101,9
3101,18
3102,7
3102,16
3102,18
3103,9
3103,16
3104,2
3104,6
3104,7
3104,18
3105,9
3105,15
3106,9
3106,16
3107,2
3107,9
3108,6
3108,9
3108,10
3108,16
3109,9
3111,9
3112,9
3113,2
3113,10
3113,12
3113,15
3113,18
3114,3
3114,4
3114,5
3114,6
3114,10
3115,9
3117,9
3117,16
3117,19
3120,6
3125,9
3127,6
3127,9
3129,6
3129,9
3130,6
3130,7
3130,9
3132,6
3132,9
3134,9
3134,19
3135,9
3138,9
3141,9
3142,8
3142,14
3143,9
3143,19
3145,9
3146,6
3147,7
3147,9
3148,9
3150,9
3150,18
3152,9
3153,2
3153,3
3153,10
3155,9
3155,16
3156,9
3156,16
3156,17
3157,5
3157,6
3157,10
3158,9
3159,4
3159,5
3159,14
3159,13
3160,9
3161,9
3161,16
3162,6
3162,9
3163,6
3163,9
3163,14
3165,2
3165,9
3167,6
3167,9
3168,3
3168,9
3169,7
3169,9
3169,18
3171,9
3173,9
3174,6
3174,9
3175,3
3175,6
3175,17
3176,9
3176,15
3176,18
3177,6
3178,9
3179,9
3181,9
3182,8
3183,9
3185,9
3186,9
3189,5
3189,9
3190,3
3190,17
3190,18
3192,9
3194,9
3194,16
3196,9
3196,19
3197,2
3197,7
3197,16
3197,18
3198,7
3198,9
3200,6
3200,9
3201,9
3203,18
3204,2
3204,15
3204,18
3206,16
3208,2
3208,6
3210,6
3210,9
3210,16
3211,9
3213,4
3213,5
3214,9
3217,9
3219,15
3219,18
3221,9
3223,9
3224,9
3225,6
3225,16
3230,18
3235,6
3238,18
3240,6
3241,6
3243,6
3244,6
3244,16
3246,9
3247,6
3247,7
3248,6
3249,9
3249,18
3250,9
3251,9
3251,15
3252,9
3253,6
3254,6
3255,6
3255,9
3256,2
3256,7
3256,9
3256,18
3257,9
3257,16
3257,18
3258,6
3258,10
3259,3
3259,9
3259,16
3260,9
3261,6
3261,9
3261,16
3262,7
3262,9
3262,15
3262,18
3263,6
3263,9
3264,2
3264,6
3264,12
3265,2
3265,7
3265,9
3265,18
3266,6
3266,7
3266,9
3266,18
3267,2
3267,7
3267,18
3267,20
3268,2
3268,6
3269,9
3269,16
3269,17
3270,6
3270,9
3270,16
3271,9
3272,7
3272,9
3273,6
3273,12
3273,15
3273,18
3274,9
3274,18
3275,2
3275,7
3275,9
3275,18
3276,6
3280,12
3281,8
3283,2
3284,6
3284,15
3284,16
3285,3
3285,9
3286,6
3287,4
3287,5
3289,9
3294,12
3295,9
3296,9
3298,7
3298,9
3298,18
3299,6
3299,9
3300,12
3300,17
3300,18
3301,6
3301,7
3302,6
3303,8
3306,6
3307,6
3307,9
3307,16
3308,6
3308,9
3310,6
3310,9
3313,6
3315,14
3316,2
3316,18
3317,6
3317,9
3323,6
3323,7
3324,6
3325,6
3325,9
3326,6
3326,17
3327,8
3328,7
3328,9
3329,9
3329,16
3330,9
3330,16
3331,9
3334,7
3334,9
3334,11
3334,18
3338,8
3341,6
3342,9
3342,19
3344,12
3345,3
3345,5
3347,3
3347,9
3350,9
3353,6
3353,16
3354,17
3355,10
3355,12
3355,15
3355,18
3357,9
3357,16
3358,6
3358,9
3358,10
3358,16
3359,6
3359,9
3360,9
3360,16
3361,6
3361,9
3361,16
3362,7
3362,9
3363,6
3363,9
3364,7
3364,11
3365,9
3365,20
3368,16
3368,20
3370,9
3370,18
3372,2
3372,19
3374,9
3378,9
3379,9
3384,2
3384,7
3385,6
3386,9
3386,15
3386,18
3387,6
3387,15
3388,5
3388,6
3389,2
3389,3
3390,3
3390,7
3390,9
3390,16
3391,6
3392,6
3393,6
3393,10
3393,16
3394,6
3394,16
3395,6
3396,3
3396,5
3396,6
3396,14
3397,5
3397,6
3398,5
3398,6
3398,14
3400,3
3400,4
3400,5
3400,10
3401,3
3401,17
3402,6
3402,9
3402,16
3403,9
3403,18
3404,2
3404,9
3405,2
3405,9
3406,2
3406,3
3406,9
3406,19
3408,9
3409,9
3409,18
3410,6
3410,9
3412,3
3412,5
3412,9
3414,9
3414,16
3414,19
3415,9
3417,3
3417,6
3418,3
3418,7
3418,9
3420,9
3420,18
3421,6
3422,6
3422,16
3423,9
3424,9
3425,9
3425,14
3426,9
3426,16
3428,9
3429,4
3429,6
3430,2
3430,7
3430,9
3431,2
3431,9
3432,2
3432,9
3433,2
3433,9
3434,2
3434,9
3435,7
3435,9
3435,11
3436,9
3436,16
3438,2
3438,5
3438,6
3438,10
3438,17
3439,2
3439,5
3439,10
3440,2
3440,3
3440,5
3440,6
3440,10
3441,2
3441,9
3441,19
3442,2
3442,7
3442,9
3444,2
3445,15
3445,18
3446,6
3446,9
3447,9
3448,6
3448,9
3448,19
3449,9
3450,6
3451,9
3452,2
3452,7
3452,16
3452,18
3453,9
3453,16
3454,6
3454,16
3455,9
3455,18
3456,9
3459,9
3459,12
3461,3
3461,9
3461,18
3462,6
3462,9
3462,16
3466,6
3466,10
3467,9
3467,20
3468,9
3469,9
3470,3
3470,9
3471,3
3471,9
3471,17
3473,6
3474,17
3474,18
3475,9
3475,16
3476,12
3476,15
3477,6
3477,9
3478,9
3479,3
3479,10
3479,16
3480,9
3480,16
3481,6
3481,9
3481,16
3483,4
3483,5
3484,18
3489,3
3489,6
3489,10
3492,3
3492,6
3492,16
3494,3
3494,9
3494,20
3496,9
3497,6
3498,9
3499,9
3499,12
3499,18
3500,6
3500,9
3501,6
3501,16
3502,9
3503,9
3503,15
3503,17
3504,6
3504,9
3505,9
3505,15
3505,18
3506,6
3506,9
3507,6
3508,2
3508,3
3508,9
3508,18
3508,20
3510,9
3510,18
3511,6
3512,9
3512,16
3513,9
3513,18
3514,9
3515,6
3515,16
3516,6
3516,10
3516,16
3519,2
3519,9
3519,19
3521,6
3521,9
3524,6
3524,16
3525,6
3526,6
3526,9
3527,2
3527,17
3527,18
3528,9
3528,16
3529,7
3529,18
3531,6
3531,9
3531,16
3534,9
3535,7
3535,12
3535,15
3535,18
3536,6
3536,9
3536,16
3537,6
3537,9
3538,6
3539,8
3543,6
3543,9
3544,6
3545,9
3545,14
3546,9
3546,12
3546,18
3548,6
3548,9
3549,6
3549,14
3549,16
3550,12
3551,7
3551,9
3551,18
3552,6
3553,9
3553,18
3554,9
3554,16
3555,2
3555,18
3555,19
3556,9
3556,16
3557,15
3557,18
3559,6
3559,9
3559,16
3563,2
3563,12
3564,5
3564,6
3565,6
3565,9
3566,6
3566,9
3567,6
3567,9
3567,16
3568,6
3568,16
3569,6
3569,9
3571,6
3571,9
3572,12
3572,17
3573,12
3573,17
3574,12
3574,17
3576,2
3576,12
3576,17
3577,9
3577,16
3578,2
3578,3
3578,9
3580,9
3581,6
3584,2
3584,9
3584,16
3584,18
3586,9
3586,16
3587,12
3590,6
3590,9
3591,6
3591,9
3592,4
3592,17
3593,2
3593,17
3594,9
3594,14
3596,6
3597,6
3598,7
3598,9
3598,16
3598,18
3599,6
3599,14
3604,14
3606,6
3606,14
3606,16
3608,3
3608,6
3609,8
3614,6
3614,16
3615,3
3615,4
3615,5
3616,6
3616,16
3617,6
3618,6
3618,7
3619,6
3622,6
3623,2
3623,3
3623,18
3624,2
3624,3
3624,6
3624,20
3625,8
3626,6
3627,12
3627,18
3628,2
3628,9
3628,16
3628,19
3629,3
3629,6
3629,16
3632,6
3632,7
3633,2
3633,3
3633,16
3633,18
3634,18
3635,2
3635,3
3635,18
3637,9
3638,2
3638,3
3638,17
3638,18
3639,2
3639,3
3639,18
3640,6
3640,9
3641,9
3643,2
3643,9
3643,19
3646,6
3648,12
3648,17
3649,9
3652,12
